Day,PJME_MW
2005-03-05,756779.0
2005-03-06,720749.0
2005-03-07,742929.0
2005-03-08,809643.0
2005-03-09,899282.0
2005-03-10,864133.0
2005-03-11,806985.0
2005-03-12,728904.0
2005-03-13,708410.0
2005-03-14,788910.0
2005-03-15,802112.0
2005-03-16,792421.0
2005-03-17,788114.0
2005-03-18,761836.0
2005-03-19,689036.0
2005-03-20,679335.0
2005-03-21,756328.0
2005-03-22,751122.0
2005-03-23,788757.0
2005-03-24,779794.0
2005-03-25,726017.0
2005-03-26,684804.0
2005-03-27,648826.0
2005-03-28,757473.0
2005-03-29,732512.0
2005-03-30,716890.0
2005-03-31,726581.0
2005-04-01,702139.0
2005-04-02,673344.0
2005-04-03,650536.0
2005-04-04,729074.0
2005-04-05,708581.0
2005-04-06,697039.0
2005-04-07,693817.0
2005-04-08,677984.0
2005-04-09,615754.0
2005-04-10,599984.0
2005-04-11,673844.0
2005-04-12,694904.0
2005-04-13,697072.0
2005-04-14,696752.0
2005-04-15,687652.0
2005-04-16,631570.0
2005-04-17,607500.0
2005-04-18,680427.0
2005-04-19,697663.0
2005-04-20,730732.0
2005-04-21,694550.0
2005-04-22,680805.0
2005-04-23,628910.0
2005-04-24,610587.0
2005-04-25,706706.0
2005-04-26,696048.0
2005-04-27,685322.0
2005-04-28,679799.0
2005-04-29,677917.0
2005-04-30,631761.0
2005-05-01,590348.0
2005-05-02,685617.0
2005-05-03,696260.0
2005-05-04,692042.0
2005-05-05,694614.0
2005-05-06,689667.0
2005-05-07,620784.0
2005-05-08,583023.0
2005-05-09,683036.0
2005-05-10,692407.0
2005-05-11,715652.0
2005-05-12,709709.0
2005-05-13,670193.0
2005-05-14,629302.0
2005-05-15,619586.0
2005-05-16,690650.0
2005-05-17,684863.0
2005-05-18,689167.0
2005-05-19,690587.0
2005-05-20,684168.0
2005-05-21,613887.0
2005-05-22,589579.0
2005-05-23,677728.0
2005-05-24,688907.0
2005-05-25,698524.0
2005-05-26,697512.0
2005-05-27,703162.0
2005-05-28,620811.0
2005-05-29,584268.0
2005-05-30,600490.0
2005-05-31,709445.0
2005-06-01,721008.0
2005-06-02,706657.0
2005-06-03,698127.0
2005-06-04,654246.0
2005-06-05,720783.0
2005-06-06,912278.0
2005-06-07,913709.0
2005-06-08,991276.0
2005-06-09,1002858.0
2005-06-10,974825.0
2005-06-11,917249.0
2005-06-12,897537.0
2005-06-13,1037938.0
2005-06-14,1097673.0
2005-06-15,1021277.0
2005-06-16,886975.0
2005-06-17,771963.0
2005-06-18,691476.0
2005-06-19,647443.0
2005-06-20,741331.0
2005-06-21,796818.0
2005-06-22,838767.0
2005-06-23,811766.0
2005-06-24,874445.0
2005-06-25,886313.0
2005-06-26,909450.0
2005-06-27,946070.0
2005-06-28,1012831.0
2005-06-29,986668.0
2005-06-30,976463.0
2005-07-01,972039.0
2005-07-02,838171.0
2005-07-03,739082.0
2005-07-04,773139.0
2005-07-05,917730.0
2005-07-06,949868.0
2005-07-07,876046.0
2005-07-08,789502.0
2005-07-09,769451.0
2005-07-10,818609.0
2005-07-11,976414.0
2005-07-12,1033973.0
2005-07-13,973719.0
2005-07-14,989516.0
2005-07-15,999921.0
2005-07-16,914572.0
2005-07-17,906300.0
2005-07-18,1076620.0
2005-07-19,1115074.0
2005-07-20,1084195.0
2005-07-21,1053901.0
2005-07-22,1073583.0
2005-07-23,936555.0
2005-07-24,833476.0
2005-07-25,1016569.0
2005-07-26,1134115.0
2005-07-27,1161914.0
2005-07-28,939469.0
2005-07-29,909761.0
2005-07-30,874113.0
2005-07-31,835029.0
2005-08-01,971539.0
2005-08-02,1064743.0
2005-08-03,1101693.0
2005-08-04,1124614.0
2005-08-05,1110138.0
2005-08-06,932442.0
2005-08-07,880288.0
2005-08-08,963394.0
2005-08-09,911306.0
2005-08-10,984875.0
2005-08-11,1069544.0
2005-08-12,1114158.0
2005-08-13,1093685.0
2005-08-14,1065196.0
2005-08-15,1019633.0
2005-08-16,902820.0
2005-08-17,925896.0
2005-08-18,922340.0
2005-08-19,879480.0
2005-08-20,875437.0
2005-08-21,965090.0
2005-08-22,951692.0
2005-08-23,873698.0
2005-08-24,852254.0
2005-08-25,832072.0
2005-08-26,832715.0
2005-08-27,770276.0
2005-08-28,811465.0
2005-08-29,960873.0
2005-08-30,996192.0
2005-08-31,1043338.0
2005-09-01,927160.0
2005-09-02,912568.0
2005-09-03,774799.0
2005-09-04,714148.0
2005-09-05,731328.0
2005-09-06,815061.0
2005-09-07,813739.0
2005-09-08,837115.0
2005-09-09,822939.0
2005-09-10,746510.0
2005-09-11,711568.0
2005-09-12,853582.0
2005-09-13,913676.0
2005-09-14,920592.0
2005-09-15,989505.0
2005-09-16,989102.0
2005-09-17,892090.0
2005-09-18,786759.0
2005-09-19,876059.0
2005-09-20,898712.0
2005-09-21,853023.0
2005-09-22,843932.0
2005-09-23,903595.0
2005-09-24,711305.0
2005-09-25,672583.0
2005-09-26,815187.0
2005-09-27,785917.0
2005-09-28,738272.0
2005-09-29,743746.0
2005-09-30,691343.0
2005-10-01,631431.0
2005-10-02,631623.0
2005-10-03,735058.0
2005-10-04,760778.0
2005-10-05,776654.0
2005-10-06,791326.0
2005-10-07,819918.0
2005-10-08,744945.0
2005-10-09,623269.0
2005-10-10,699413.0
2005-10-11,716635.0
2005-10-12,711703.0
2005-10-13,716025.0
2005-10-14,711874.0
2005-10-15,644479.0
2005-10-16,610112.0
2005-10-17,691310.0
2005-10-18,703137.0
2005-10-19,704010.0
2005-10-20,695256.0
2005-10-21,699851.0
2005-10-22,652577.0
2005-10-23,618625.0
2005-10-24,717117.0
2005-10-25,742265.0
2005-10-26,742261.0
2005-10-27,745583.0
2005-10-28,735201.0
2005-10-29,682912.0
2005-10-30,623702.0
2005-10-31,715033.0
2005-11-01,714200.0
2005-11-02,710074.0
2005-11-03,723571.0
2005-11-04,700487.0
2005-11-05,632531.0
2005-11-06,614024.0
2005-11-07,689747.0
2005-11-08,709692.0
2005-11-09,715818.0
2005-11-10,713087.0
2005-11-11,730142.0
2005-11-12,675215.0
2005-11-13,636292.0
2005-11-14,697363.0
2005-11-15,720031.0
2005-11-16,720872.0
2005-11-17,754144.0
2005-11-18,795747.0
2005-11-19,734244.0
2005-11-20,683859.0
2005-11-21,760225.0
2005-11-22,781541.0
2005-11-23,817980.0
2005-11-24,710346.0
2005-11-25,787038.0
2005-11-26,755646.0
2005-11-27,698110.0
2005-11-28,723453.0
2005-11-29,723458.0
2005-11-30,729656.0
2005-12-01,785356.0
2005-12-02,812760.0
2005-12-03,794749.0
2005-12-04,766631.0
2005-12-05,852624.0
2005-12-06,860944.0
2005-12-07,890966.0
2005-12-08,898495.0
2005-12-09,873751.0
2005-12-10,817553.0
2005-12-11,792676.0
2005-12-12,858781.0
2005-12-13,924678.0
2005-12-14,975164.0
2005-12-15,955642.0
2005-12-16,837061.0
2005-12-17,800372.0
2005-12-18,789908.0
2005-12-19,879118.0
2005-12-20,921094.0
2005-12-21,909271.0
2005-12-22,880776.0
2005-12-23,804950.0
2005-12-24,716319.0
2005-12-25,709791.0
2005-12-26,721682.0
2005-12-27,792186.0
2005-12-28,799397.0
2005-12-29,772540.0
2005-12-30,764778.0
2005-12-31,754343.0
2006-01-01,709984.0
2006-01-02,769220.0
2006-01-03,818656.0
2006-01-04,822402.0
2006-01-05,796940.0
2006-01-06,819041.0
2006-01-07,798494.0
2006-01-08,739939.0
2006-01-09,772738.0
2006-01-10,774476.0
2006-01-11,793126.0
2006-01-12,753192.0
2006-01-13,764074.0
2006-01-14,702210.0
2006-01-15,792441.0
2006-01-16,862322.0
2006-01-17,857421.0
2006-01-18,792475.0
2006-01-19,821372.0
2006-01-20,771033.0
2006-01-21,699980.0
2006-01-22,718561.0
2006-01-23,811867.0
2006-01-24,803242.0
2006-01-25,827774.0
2006-01-26,863528.0
2006-01-27,847218.0
2006-01-28,733244.0
2006-01-29,709560.0
2006-01-30,744610.0
2006-01-31,779175.0
2006-02-01,798775.0
2006-02-02,785272.0
2006-02-03,739464.0
2006-02-04,702894.0
2006-02-05,696689.0
2006-02-06,814061.0
2006-02-07,825964.0
2006-02-08,845354.0
2006-02-09,852101.0
2006-02-10,846786.0
2006-02-11,784107.0
2006-02-12,783127.0
2006-02-13,861316.0
2006-02-14,833922.0
2006-02-15,798762.0
2006-02-16,762402.0
2006-02-17,744004.0
2006-02-18,787811.0
2006-02-19,828886.0
2006-02-20,836969.0
2006-02-21,836332.0
2006-02-22,840215.0
2006-02-23,802169.0
2006-02-24,817213.0
2006-02-25,763237.0
2006-02-26,790765.0
2006-02-27,889088.0
2006-02-28,854159.0
2006-03-01,819051.0
2006-03-02,842351.0
2006-03-03,842728.0
2006-03-04,785290.0
2006-03-05,728059.0
2006-03-06,789197.0
2006-03-07,796245.0
2006-03-08,797089.0
2006-03-09,750616.0
2006-03-10,707519.0
2006-03-11,629338.0
2006-03-12,619117.0
2006-03-13,701553.0
2006-03-14,703296.0
2006-03-15,767167.0
2006-03-16,764686.0
2006-03-17,746713.0
2006-03-18,724469.0
2006-03-19,712970.0
2006-03-20,786169.0
2006-03-21,813759.0
2006-03-22,800480.0
2006-03-23,774724.0
2006-03-24,759641.0
2006-03-25,695689.0
2006-03-26,682611.0
2006-03-27,741727.0
2006-03-28,737660.0
2006-03-29,716334.0
2006-03-30,712479.0
2006-03-31,692405.0
2006-04-01,619715.0
2006-04-02,570246.0
2006-04-03,694589.0
2006-04-04,709731.0
2006-04-05,736308.0
2006-04-06,725213.0
2006-04-07,710131.0
2006-04-08,656095.0
2006-04-09,645545.0
2006-04-10,704886.0
2006-04-11,695661.0
2006-04-12,686146.0
2006-04-13,683224.0
2006-04-14,642782.0
2006-04-15,611950.0
2006-04-16,562886.0
2006-04-17,658569.0
2006-04-18,680561.0
2006-04-19,686103.0
2006-04-20,700041.0
2006-04-21,672888.0
2006-04-22,642212.0
2006-04-23,609820.0
2006-04-24,681070.0
2006-04-25,690712.0
2006-04-26,681961.0
2006-04-27,692321.0
2006-04-28,669499.0
2006-04-29,610137.0
2006-04-30,592537.0
2006-05-01,677477.0
2006-05-02,686982.0
2006-05-03,690018.0
2006-05-04,711462.0
2006-05-05,718576.0
2006-05-06,638454.0
2006-05-07,589877.0
2006-05-08,676460.0
2006-05-09,684235.0
2006-05-10,700183.0
2006-05-11,697554.0
2006-05-12,691753.0
2006-05-13,624314.0
2006-05-14,589075.0
2006-05-15,687579.0
2006-05-16,693094.0
2006-05-17,694788.0
2006-05-18,702696.0
2006-05-19,679363.0
2006-05-20,614311.0
2006-05-21,597383.0
2006-05-22,676997.0
2006-05-23,684088.0
2006-05-24,693252.0
2006-05-25,702766.0
2006-05-26,731999.0
2006-05-27,696246.0
2006-05-28,692275.0
2006-05-29,765972.0
2006-05-30,959224.0
2006-05-31,934982.0
2006-06-01,960691.0
2006-06-02,902943.0
2006-06-03,728724.0
2006-06-04,648529.0
2006-06-05,735436.0
2006-06-06,755553.0
2006-06-07,751359.0
2006-06-08,758034.0
2006-06-09,762289.0
2006-06-10,642724.0
2006-06-11,611343.0
2006-06-12,715240.0
2006-06-13,775701.0
2006-06-14,789298.0
2006-06-15,785310.0
2006-06-16,804929.0
2006-06-17,780890.0
2006-06-18,868525.0
2006-06-19,986945.0
2006-06-20,939423.0
2006-06-21,925276.0
2006-06-22,976826.0
2006-06-23,969640.0
2006-06-24,840989.0
2006-06-25,773816.0
2006-06-26,882144.0
2006-06-27,917640.0
2006-06-28,966643.0
2006-06-29,963005.0
2006-06-30,863783.0
2006-07-01,811246.0
2006-07-02,860831.0
2006-07-03,949247.0
2006-07-04,912393.0
2006-07-05,910481.0
2006-07-06,835001.0
2006-07-07,812127.0
2006-07-08,773997.0
2006-07-09,797176.0
2006-07-10,933985.0
2006-07-11,1038940.0
2006-07-12,1045047.0
2006-07-13,997863.0
2006-07-14,1007720.0
2006-07-15,914086.0
2006-07-16,951886.0
2006-07-17,1127103.0
2006-07-18,1157309.0
2006-07-19,1043821.0
2006-07-20,1036428.0
2006-07-21,1057103.0
2006-07-22,914820.0
2006-07-23,811557.0
2006-07-24,920531.0
2006-07-25,966501.0
2006-07-26,1025299.0
2006-07-27,1070166.0
2006-07-28,1038199.0
2006-07-29,992115.0
2006-07-30,1004842.0
2006-07-31,1113363.0
2006-08-01,1205397.0
2006-08-02,1253516.0
2006-08-03,1243764.0
2006-08-04,1120282.0
2006-08-05,931153.0
2006-08-06,890109.0
2006-08-07,1040656.0
2006-08-08,1010143.0
2006-08-09,909272.0
2006-08-10,905264.0
2006-08-11,855373.0
2006-08-12,730467.0
2006-08-13,709146.0
2006-08-14,893714.0
2006-08-15,965507.0
2006-08-16,932523.0
2006-08-17,929407.0
2006-08-18,907996.0
2006-08-19,869475.0
2006-08-20,922232.0
2006-08-21,929168.0
2006-08-22,925216.0
2006-08-23,933605.0
2006-08-24,911448.0
2006-08-25,930896.0
2006-08-26,813770.0
2006-08-27,790911.0
2006-08-28,938896.0
2006-08-29,932714.0
2006-08-30,843775.0
2006-08-31,784644.0
2006-09-01,726551.0
2006-09-02,651079.0
2006-09-03,641498.0
2006-09-04,668322.0
2006-09-05,743898.0
2006-09-06,766209.0
2006-09-07,791810.0
2006-09-08,808061.0
2006-09-09,767148.0
2006-09-10,710487.0
2006-09-11,740963.0
2006-09-12,717520.0
2006-09-13,722314.0
2006-09-14,749380.0
2006-09-15,752640.0
2006-09-16,693908.0
2006-09-17,699021.0
2006-09-18,823366.0
2006-09-19,817732.0
2006-09-20,736947.0
2006-09-21,704244.0
2006-09-22,699048.0
2006-09-23,684367.0
2006-09-24,720363.0
2006-09-25,740315.0
2006-09-26,722351.0
2006-09-27,726788.0
2006-09-28,737739.0
2006-09-29,699317.0
2006-09-30,626417.0
2006-10-01,617517.0
2006-10-02,696726.0
2006-10-03,736948.0
2006-10-04,779327.0
2006-10-05,728334.0
2006-10-06,695351.0
2006-10-07,632930.0
2006-10-08,609583.0
2006-10-09,705155.0
2006-10-10,730355.0
2006-10-11,725420.0
2006-10-12,721428.0
2006-10-13,697436.0
2006-10-14,651244.0
2006-10-15,640408.0
2006-10-16,719260.0
2006-10-17,727609.0
2006-10-18,728777.0
2006-10-19,721923.0
2006-10-20,710199.0
2006-10-21,638950.0
2006-10-22,633418.0
2006-10-23,720298.0
2006-10-24,752781.0
2006-10-25,749296.0
2006-10-26,750533.0
2006-10-27,755506.0
2006-10-28,668209.0
2006-10-29,638613.0
2006-10-30,734410.0
2006-10-31,730534.0
2006-11-01,711440.0
2006-11-02,715005.0
2006-11-03,755887.0
2006-11-04,715887.0
2006-11-05,689089.0
2006-11-06,756176.0
2006-11-07,744835.0
2006-11-08,735587.0
2006-11-09,714520.0
2006-11-10,696229.0
2006-11-11,644324.0
2006-11-12,646432.0
2006-11-13,733970.0
2006-11-14,723113.0
2006-11-15,722892.0
2006-11-16,735242.0
2006-11-17,709920.0
2006-11-18,683610.0
2006-11-19,680573.0
2006-11-20,779290.0
2006-11-21,787064.0
2006-11-22,800756.0
2006-11-23,691284.0
2006-11-24,672756.0
2006-11-25,672839.0
2006-11-26,665463.0
2006-11-27,733209.0
2006-11-28,742603.0
2006-11-29,739456.0
2006-11-30,732589.0
2006-12-01,727654.0
2006-12-02,691454.0
2006-12-03,720766.0
2006-12-04,823290.0
2006-12-05,860871.0
2006-12-06,843395.0
2006-12-07,802096.0
2006-12-08,901994.0
2006-12-09,828624.0
2006-12-10,751564.0
2006-12-11,791706.0
2006-12-12,788185.0
2006-12-13,776403.0
2006-12-14,766887.0
2006-12-15,762961.0
2006-12-16,714573.0
2006-12-17,710900.0
2006-12-18,755611.0
2006-12-19,790969.0
2006-12-20,830235.0
2006-12-21,815790.0
2006-12-22,787256.0
2006-12-23,684741.0
2006-12-24,670270.0
2006-12-25,698082.0
2006-12-26,717518.0
2006-12-27,775636.0
2006-12-28,791421.0
2006-12-29,761336.0
2006-12-30,709574.0
2006-12-31,702766.0
2007-01-01,678017.0
2007-01-02,763689.0
2007-01-03,805149.0
2007-01-04,779315.0
2007-01-05,743768.0
2007-01-06,655724.0
2007-01-07,654011.0
2007-01-08,761398.0
2007-01-09,813498.0
2007-01-10,848700.0
2007-01-11,859386.0
2007-01-12,803993.0
2007-01-13,688114.0
2007-01-14,657252.0
2007-01-15,729843.0
2007-01-16,782451.0
2007-01-17,881594.0
2007-01-18,887978.0
2007-01-19,833583.0
2007-01-20,818409.0
2007-01-21,836623.0
2007-01-22,886292.0
2007-01-23,856271.0
2007-01-24,853343.0
2007-01-25,873970.0
2007-01-26,956741.0
2007-01-27,815838.0
2007-01-28,756982.0
2007-01-29,900601.0
2007-01-30,900933.0
2007-01-31,900521.0
2007-02-01,891611.0
2007-02-02,850485.0
2007-02-03,821141.0
2007-02-04,843073.0
2007-02-05,1011537.0
2007-02-06,1026033.0
2007-02-07,977978.0
2007-02-08,983151.0
2007-02-09,951595.0
2007-02-10,865992.0
2007-02-11,854007.0
2007-02-12,876234.0
2007-02-13,906609.0
2007-02-14,927926.0
2007-02-15,971612.0
2007-02-16,962651.0
2007-02-17,857533.0
2007-02-18,814361.0
2007-02-19,927479.0
2007-02-20,852776.0
2007-02-21,795909.0
2007-02-22,825953.0
2007-02-23,859161.0
2007-02-24,822943.0
2007-02-25,801410.0
2007-02-26,852072.0
2007-02-27,815840.0
2007-02-28,808383.0
2007-03-01,809948.0
2007-03-02,760916.0
2007-03-03,706915.0
2007-03-04,743646.0
2007-03-05,845756.0
2007-03-06,940693.0
2007-03-07,945980.0
2007-03-08,919765.0
2007-03-09,864334.0
2007-03-10,746599.0
2007-03-11,648109.0
2007-03-12,768571.0
2007-03-13,744064.0
2007-03-14,723902.0
2007-03-15,723149.0
2007-03-16,823760.0
2007-03-17,796505.0
2007-03-18,763871.0
2007-03-19,825255.0
2007-03-20,761171.0
2007-03-21,801321.0
2007-03-22,753971.0
2007-03-23,715225.0
2007-03-24,664447.0
2007-03-25,640701.0
2007-03-26,729493.0
2007-03-27,721404.0
2007-03-28,699009.0
2007-03-29,716556.0
2007-03-30,715548.0
2007-03-31,645148.0
2007-04-01,645537.0
2007-04-02,708951.0
2007-04-03,699946.0
2007-04-04,736920.0
2007-04-05,763280.0
2007-04-06,746831.0
2007-04-07,719724.0
2007-04-08,701099.0
2007-04-09,773768.0
2007-04-10,767689.0
2007-04-11,769342.0
2007-04-12,756336.0
2007-04-13,746136.0
2007-04-14,678338.0
2007-04-15,694354.0
2007-04-16,796153.0
2007-04-17,778417.0
2007-04-18,756402.0
2007-04-19,731220.0
2007-04-20,706154.0
2007-04-21,636038.0
2007-04-22,612637.0
2007-04-23,714438.0
2007-04-24,732630.0
2007-04-25,703045.0
2007-04-26,693222.0
2007-04-27,700509.0
2007-04-28,628724.0
2007-04-29,605397.0
2007-04-30,707459.0
2007-05-01,704061.0
2007-05-02,711740.0
2007-05-03,698667.0
2007-05-04,692020.0
2007-05-05,622191.0
2007-05-06,597801.0
2007-05-07,690200.0
2007-05-08,704092.0
2007-05-09,739432.0
2007-05-10,777099.0
2007-05-11,785986.0
2007-05-12,691053.0
2007-05-13,606681.0
2007-05-14,697252.0
2007-05-15,752434.0
2007-05-16,796071.0
2007-05-17,722571.0
2007-05-18,689257.0
2007-05-19,625584.0
2007-05-20,617368.0
2007-05-21,707847.0
2007-05-22,721171.0
2007-05-23,738546.0
2007-05-24,767205.0
2007-05-25,819618.0
2007-05-26,795968.0
2007-05-27,769019.0
2007-05-28,763620.0
2007-05-29,816255.0
2007-05-30,839945.0
2007-05-31,924077.0
2007-06-01,937391.0
2007-06-02,877130.0
2007-06-03,757047.0
2007-06-04,800412.0
2007-06-05,830816.0
2007-06-06,762722.0
2007-06-07,787931.0
2007-06-08,947420.0
2007-06-09,859868.0
2007-06-10,724416.0
2007-06-11,852396.0
2007-06-12,874180.0
2007-06-13,812024.0
2007-06-14,724511.0
2007-06-15,728889.0
2007-06-16,718762.0
2007-06-17,790835.0
2007-06-18,976618.0
2007-06-19,989984.0
2007-06-20,895563.0
2007-06-21,835079.0
2007-06-22,799151.0
2007-06-23,691248.0
2007-06-24,708715.0
2007-06-25,886466.0
2007-06-26,1036080.0
2007-06-27,1101461.0
2007-06-28,1050114.0
2007-06-29,883648.0
2007-06-30,777816.0
2007-07-01,699245.0
2007-07-02,747165.0
2007-07-03,764153.0
2007-07-04,702029.0
2007-07-05,839699.0
2007-07-06,899237.0
2007-07-07,842996.0
2007-07-08,894876.0
2007-07-09,1084292.0
2007-07-10,1102212.0
2007-07-11,1038313.0
2007-07-12,910800.0
2007-07-13,879395.0
2007-07-14,822163.0
2007-07-15,896087.0
2007-07-16,982278.0
2007-07-17,997206.0
2007-07-18,997395.0
2007-07-19,985954.0
2007-07-20,911950.0
2007-07-21,769458.0
2007-07-22,760671.0
2007-07-23,809222.0
2007-07-24,841067.0
2007-07-25,922649.0
2007-07-26,984670.0
2007-07-27,1002058.0
2007-07-28,929730.0
2007-07-29,858557.0
2007-07-30,958933.0
2007-07-31,997224.0
2007-08-01,1026447.0
2007-08-02,1081114.0
2007-08-03,1088889.0
2007-08-04,1009656.0
2007-08-05,890002.0
2007-08-06,1011620.0
2007-08-07,1099429.0
2007-08-08,1174542.0
2007-08-09,1065983.0
2007-08-10,953073.0
2007-08-11,779636.0
2007-08-12,844358.0
2007-08-13,993829.0
2007-08-14,904032.0
2007-08-15,931407.0
2007-08-16,998709.0
2007-08-17,1007751.0
2007-08-18,752365.0
2007-08-19,683827.0
2007-08-20,756729.0
2007-08-21,746452.0
2007-08-22,738359.0
2007-08-23,788412.0
2007-08-24,919114.0
2007-08-25,990282.0
2007-08-26,893505.0
2007-08-27,926427.0
2007-08-28,920703.0
2007-08-29,924986.0
2007-08-30,950830.0
2007-08-31,914917.0
2007-09-01,752807.0
2007-09-02,697161.0
2007-09-03,756555.0
2007-09-04,896675.0
2007-09-05,885639.0
2007-09-06,926593.0
2007-09-07,985371.0
2007-09-08,939057.0
2007-09-09,889668.0
2007-09-10,1015847.0
2007-09-11,920902.0
2007-09-12,806893.0
2007-09-13,781527.0
2007-09-14,794293.0
2007-09-15,684545.0
2007-09-16,619770.0
2007-09-17,707698.0
2007-09-18,719878.0
2007-09-19,741467.0
2007-09-20,765052.0
2007-09-21,800480.0
2007-09-22,775719.0
2007-09-23,738852.0
2007-09-24,779817.0
2007-09-25,835402.0
2007-09-26,921979.0
2007-09-27,924407.0
2007-09-28,825924.0
2007-09-29,674137.0
2007-09-30,648735.0
2007-10-01,736848.0
2007-10-02,753587.0
2007-10-03,819215.0
2007-10-04,870648.0
2007-10-05,846525.0
2007-10-06,773243.0
2007-10-07,784219.0
2007-10-08,904437.0
2007-10-09,897193.0
2007-10-10,812740.0
2007-10-11,740583.0
2007-10-12,699203.0
2007-10-13,635341.0
2007-10-14,622309.0
2007-10-15,705190.0
2007-10-16,718864.0
2007-10-17,741781.0
2007-10-18,762741.0
2007-10-19,809182.0
2007-10-20,666789.0
2007-10-21,632270.0
2007-10-22,731358.0
2007-10-23,775317.0
2007-10-24,758341.0
2007-10-25,712252.0
2007-10-26,715984.0
2007-10-27,663263.0
2007-10-28,624316.0
2007-10-29,730065.0
2007-10-30,739961.0
2007-10-31,726294.0
2007-11-01,723450.0
2007-11-02,726058.0
2007-11-03,673823.0
2007-11-04,634527.0
2007-11-05,737087.0
2007-11-06,742668.0
2007-11-07,767449.0
2007-11-08,788488.0
2007-11-09,787628.0
2007-11-10,722519.0
2007-11-11,703443.0
2007-11-12,762434.0
2007-11-13,746853.0
2007-11-14,756356.0
2007-11-15,757677.0
2007-11-16,783935.0
2007-11-17,735610.0
2007-11-18,719479.0
2007-11-19,803232.0
2007-11-20,784817.0
2007-11-21,745029.0
2007-11-22,631520.0
2007-11-23,711538.0
2007-11-24,744866.0
2007-11-25,713345.0
2007-11-26,762781.0
2007-11-27,747780.0
2007-11-28,795077.0
2007-11-29,798694.0
2007-11-30,803876.0
2007-12-01,777566.0
2007-12-02,797512.0
2007-12-03,823460.0
2007-12-04,881082.0
2007-12-05,905237.0
2007-12-06,914052.0
2007-12-07,916313.0
2007-12-08,788619.0
2007-12-09,782735.0
2007-12-10,826074.0
2007-12-11,822914.0
2007-12-12,794702.0
2007-12-13,867343.0
2007-12-14,835234.0
2007-12-15,822094.0
2007-12-16,808234.0
2007-12-17,898981.0
2007-12-18,895178.0
2007-12-19,877049.0
2007-12-20,851700.0
2007-12-21,851782.0
2007-12-22,776856.0
2007-12-23,725821.0
2007-12-24,734080.0
2007-12-25,705067.0
2007-12-26,825547.0
2007-12-27,807373.0
2007-12-28,787727.0
2007-12-29,717225.0
2007-12-30,750283.0
2007-12-31,765507.0
2008-01-01,735243.0
2008-01-02,881640.0
2008-01-03,959674.0
2008-01-04,925179.0
2008-01-05,811282.0
2008-01-06,734134.0
2008-01-07,758794.0
2008-01-08,741243.0
2008-01-09,736868.0
2008-01-10,779353.0
2008-01-11,780007.0
2008-01-12,717858.0
2008-01-13,735527.0
2008-01-14,820070.0
2008-01-15,863736.0
2008-01-16,864601.0
2008-01-17,879781.0
2008-01-18,823506.0
2008-01-19,793474.0
2008-01-20,847303.0
2008-01-21,953354.0
2008-01-22,925187.0
2008-01-23,859753.0
2008-01-24,899156.0
2008-01-25,909880.0
2008-01-26,840219.0
2008-01-27,782913.0
2008-01-28,858096.0
2008-01-29,855683.0
2008-01-30,818332.0
2008-01-31,859482.0
2008-02-01,858646.0
2008-02-02,763594.0
2008-02-03,744006.0
2008-02-04,807664.0
2008-02-05,786089.0
2008-02-06,752803.0
2008-02-07,759392.0
2008-02-08,794793.0
2008-02-09,753422.0
2008-02-10,758144.0
2008-02-11,967070.0
2008-02-12,956209.0
2008-02-13,875316.0
2008-02-14,867486.0
2008-02-15,833397.0
2008-02-16,777218.0
2008-02-17,766754.0
2008-02-18,742371.0
2008-02-19,824255.0
2008-02-20,894464.0
2008-02-21,898601.0
2008-02-22,890441.0
2008-02-23,804542.0
2008-02-24,779101.0
2008-02-25,818105.0
2008-02-26,826309.0
2008-02-27,833768.0
2008-02-28,916382.0
2008-02-29,892202.0
2008-03-01,759968.0
2008-03-02,751299.0
2008-03-03,777152.0
2008-03-04,746467.0
2008-03-05,750683.0
2008-03-06,778590.0
2008-03-07,793619.0
2008-03-08,716601.0
2008-03-09,724140.0
2008-03-10,817835.0
2008-03-11,779451.0
2008-03-12,780941.0
2008-03-13,785268.0
2008-03-14,743419.0
2008-03-15,666464.0
2008-03-16,680084.0
2008-03-17,783970.0
2008-03-18,787654.0
2008-03-19,769992.0
2008-03-20,747441.0
2008-03-21,744162.0
2008-03-22,698966.0
2008-03-23,679027.0
2008-03-24,767427.0
2008-03-25,778774.0
2008-03-26,740616.0
2008-03-27,750731.0
2008-03-28,734543.0
2008-03-29,697429.0
2008-03-30,696732.0
2008-03-31,768760.0
2008-04-01,728658.0
2008-04-02,725860.0
2008-04-03,770737.0
2008-04-04,751561.0
2008-04-05,653906.0
2008-04-06,659178.0
2008-04-07,756668.0
2008-04-08,739698.0
2008-04-09,727209.0
2008-04-10,708994.0
2008-04-11,695979.0
2008-04-12,634997.0
2008-04-13,615205.0
2008-04-14,711295.0
2008-04-15,719696.0
2008-04-16,718500.0
2008-04-17,710634.0
2008-04-18,706585.0
2008-04-19,643543.0
2008-04-20,615583.0
2008-04-21,689941.0
2008-04-22,697763.0
2008-04-23,710844.0
2008-04-24,716446.0
2008-04-25,698374.0
2008-04-26,637333.0
2008-04-27,606066.0
2008-04-28,704722.0
2008-04-29,697942.0
2008-04-30,705120.0
2008-05-01,708638.0
2008-05-02,702716.0
2008-05-03,635948.0
2008-05-04,615431.0
2008-05-05,693027.0
2008-05-06,708577.0
2008-05-07,722818.0
